2228,0,0,0,0,0,0,1.72795463,0.68399221,1.78741002,0.88928723,0.94791144,1.50984776,0.84338427,2.00948143,0.98185897,2.4597826,0,0,0,0,0,0,0,54:02.0,0,0,,,,,,,,,,,,,,,,,,
2229,0,0,0,0,0,0,1.80080521,0.74959219,1.87788308,0.95486492,1.00280845,1.61198533,0.92390543,2.10278916,1.03196788,2.48345733,0,0,0,0,0,0,0,54:03.0,0,0,,,,,,,,,,,,,,,,,,
2230,0,0,0,0,0,0,1.75884688,0.71502674,1.81675148,0.93460912,0.98365402,1.56319332,0.87946242,2.12720704,0.99256361,2.42015266,0,0,0,0,0,0,0,54:03.0,0,0,,,,,,,,,,,,,,,,,,
2231,0,0,0,0,0,0,1.69516885,0.66932899,1.7250911,0.87727517,0.93750596,1.49240303,0.80118304,2.04818487,0.96317399,2.4098134,0,0,0,0,0,0,0,54:03.0,0,0,,,,,,,,,,,,,,,,,,
2232,0,0,0,0,0,0,1.79396284,0.75559622,1.88957644,0.98469031,1.02292085,1.67816412,0.95568168,2.10508347,1.09034133,2.48333788,0,0,0,0,0,0,0,54:03.0,0,0,,,,,,,,,,,,,,,,,,
2233,0,0,0,0,0,0,1.76293516,0.73091173,1.85290289,0.96283519,1.00335133,1.62760448,0.90408319,2.04067779,1.03400278,2.42394972,0,0,0,0,0,0,0,54:03.0,0,0,,,,,,,,,,,,,,,,,,
2234,0,0,0,0,0,0,1.69069362,0.65715337,1.74296367,0.89715016,0.93837821,1.5048306,0.80932647,1.91086173,0.9406656,2.34502506,0,0,0,0,0,0,0,54:04.0,0,0,,,,,,,,,,,,,,,,,,
2235,0,0,0,0,0,0,1.76475143,0.70047897,1.88714862,0.9943608,0.99473423,1.6800648,0.95293456,1.91890681,1.10071433,2.46329212,0,0,0,0,0,0,0,54:04.0,0,0,,,,,,,,,,,,,,,,,,
2236,0,0,0,0,0,0,1.71917474,0.67381436,1.81097984,0.93000591,0.96403712,1.61242521,0.84459305,1.86505926,1.01605165,2.43225121,0,0,0,0,0,0,0,54:04.0,0,0,,,,,,,,,,,,,,,,,,
2237,0,0,0,0,0,0,1.6437242,0.62209141,1.6941328,0.86873734,0.90524995,1.51905966,0.7531963,1.69170058,0.92561102,2.30645061,0,0,0,0,0,0,0,54:04.0,0,0,,,,,,,,,,,,,,,,,,
2238,0,0,0,0,0,0,1.67720938,0.65558583,1.81006491,0.95055509,0.95060921,1.67914379,0.91289109,1.75070465,1.10891891,2.38471937,0,0,0,0,0,0,0,54:04.0,0,0,,,,,,,,,,,,,,,,,,
2239,0,0,0,0,0,0,1.66363728,0.64148456,1.77273917,0.95474076,0.93594933,1.66610169,0.8780387,1.6985333,1.07970786,2.33111,0,0,0,0,0,0,0,54:05.0,0,0,,,,,,,,,,,,,,,,,,
2240,0,0,0,0,0,0,1.59091067,0.58072472,1.69993806,0.8971414,0.91844696,1.63644588,0.79077423,1.72996914,1.01457489,2.3075285,0,0,0,0,0,0,1,54:05.0,0,0,,,,,,,,,,,,,,,,,,
2241,0,0,0,0,0,0,1.62584245,0.61041051,1.78236377,0.97935236,0.92827815,1.72841775,0.96910119,1.74271607,1.14649475,2.35349631,0,0,0,0,0,0,1,54:05.0,0,0,,,,,,,,,,,,,,,,,,
2242,0,0,0,0,0,0,1.63914824,0.64353615,1.74486458,0.9511348,0.93318671,1.77328193,0.84639651,1.95022392,1.12115347,2.58630228,0,0,0,0,0,0,1,54:05.0,0,0,,,,,,,,,,,,,,,,,,
2243,0,0,0,0,0,0,1.60134506,0.61902648,1.72923887,0.96052033,0.91819102,1.67799914,0.87836188,1.75534928,1.07117164,2.26408362,0,0,0,0,0,0,1,54:05.0,0,0,,,,,,,,,,,,,,,,,,
2244,0,0,0,0,0,0,1.56596613,0.58226091,1.69672751,0.90243983,0.93489796,1.70628798,0.88373065,1.8659941,1.12838602,2.28587747,0,0,0,0,0,0,1,54:06.0,0,0,,,,,,,,,,,,,,,,,,
2245,0,0,0,0,0,0,1.64325166,0.65758145,1.76630497,1.00954843,0.96900916,1.76145542,0.95428014,1.87507105,1.13164079,2.25071669,0,0,0,0,0,0,1,54:06.0,0,0,,,,,,,,,,,,,,,,,,
2246,0,0,0,0,0,0,1.62027144,0.63544703,1.72165716,0.97159904,0.94688791,1.70984244,0.89028376,1.90000772,1.08266604,2.23650813,0,0,0,0,0,0,1,54:06.0,0,0,,,,,,,,,,,,,,,,,,
2247,0,0,0,0,0,0,1.54871523,0.58858848,1.63389397,0.90944892,0.89997804,1.61662364,0.81190282,1.81786346,1.02898788,2.18989468,0,0,0,0,0,0,1,54:06.0,0,0,,,,,,,,,,,,,,,,,,
2248,0,0,0,0,0,0,1.63190424,0.66189224,1.7956208,1.03541851,0.98408049,1.79257858,0.96554619,1.8590672,1.13708532,2.26828671,0,0,0,0,0,0,1,54:06.0,0,0,,,,,,,,,,,,,,,,,,
2249,0,0,0,0,0,0,1.60334873,0.65099019,1.76507127,1.02056229,0.95725632,1.74367785,0.90921146,1.79218006,1.08854508,2.21645236,0,0,0,0,0,0,1,54:07.0,0,0,,,,,,,,,,,,,,,,,,
2250,0,0,0,0,0,0,1.54070663,0.59302014,1.69003594,0.94731122,0.91117889,1.64948308,0.80949831,1.72093546,0.99869734,2.14782667,0,0,0,0,0,0,1,54:07.0,0,0,,,,,,,,,,,,,,,,,,
2251,0,0,0,0,0,0,1.58642733,0.62553555,1.8085345,1.02808225,0.96402282,1.79021263,0.95081151,1.70838726,1.12457633,2.20156145,0,0,0,0,0,0,1,54:07.0,0,0,,,,,,,,,,,,,,,,,,
2252,0,0,0,0,0,0,1.58386517,0.63034713,1.78276336,1.02813423,0.95994383,1.7475158,0.92054194,1.70874763,1.08038199,2.18652511,0,0,0,0,0,0,1,54:07.0,0,0,,,,,,,,,,,,,,,,,,
2253,0,0,0,0,0,0,1.54222083,0.5727511,1.72168183,0.97807515,0.91511059,1.66542304,0.84568363,1.69549274,1.01329136,2.18825459,0,0,0,0,0,0,1,54:07.0,0,0,,,,,,,,,,,,,,,,,,
2254,0,0,0,0,0,0,1.49153161,0.57804763,1.71058834,0.96931952,0.92669004,1.71358097,0.88628113,1.70211744,1.06389844,2.18666649,0,0,0,0,0,0,1,54:08.0,0,0,,,,,,,,,,,,,,,,,,
2255,0,0,0,0,0,0,1.54300082,0.6349076,1.72201061,0.96659523,0.95701927,1.70964015,0.82350588,1.71941316,1.00560021,2.14081097,0,0,0,0,0,0,1,54:08.0,0,0,,,,,,,,,,,,,,,,,,
2256,0,0,0,0,0,0,1.51104081,0.60794204,1.66014588,0.89491314,0.91784745,1.6293422,0.74718297,1.73088682,0.93687642,2.07840204,0,0,0,0,0,0,1,54:08.0,0,0,,,,,,,,,,,,,,,,,,
2257,0,0,0,0,0,0,1.4391849,0.55539382,1.53836381,0.80698466,0.86419386,1.49947202,0.66975576,1.70237792,0.86912048,2.06660938,0,0,0,0,0,0,1,54:08.0,0,0,,,,,,,,,,,,,,,,,,
2258,0,0,0,0,0,0,1.49671257,0.60483718,1.64962792,0.8972466,0.91070205,1.63106346,0.80821282,1.72871268,0.97074193,2.09631252,0,0,0,0,0,0,1,54:08.0,0,0,,,,,,,,,,,,,,,,,,
2259,0,0,0,0,0,0,1.44090486,0.5744608,1.58769619,0.89743578,0.90583277,1.5948596,0.7767033,1.66654146,0.9138152,1.94235134,0,0,0,0,0,0,1,54:09.0,0,0,,,,,,,,,,,,,,,,,,
2260,0,0,0,0,0,0,1.39800239,0.51149106,1.53329492,0.86970288,0.87415254,1.52203572,0.72450036,1.61497796,0.82833064,1.90937912,0,0,0,0,0,0,1,54:09.0,0,0,,,,,,,,,,,,,,,,,,
2261,0,0,0,0,0,0,1.4202106,0.54661328,1.64727437,0.95565647,0.93112713,1.66448832,0.84758347,1.67182481,0.96551234,1.90900958,0,0,0,0,0,0,1,54:09.0,0,0,,,,,,,,,,,,,,,,,,
2262,0,0,0,0,0,0,1.39426959,0.5538609,1.62111521,0.91668719,0.92925501,1.60416889,0.76196289,1.63685024,0.90650439,1.85188806,0,0,0,0,0,0,1,54:09.0,0,0,,,,,,,,,,,,,,,,,,
2263,0,0,0,0,0,0,1.3502866,0.53538835,1.53194129,0.84458947,0.87227142,1.49640036,0.66267562,1.55535126,0.80265981,1.86895359,0,0,0,0,0,0,1,54:09.0,0,0,,,,,,,,,,,,,,,,,,
2264,0,0,0,0,0,0,1.34880912,0.52287489,1.5752188,0.85243249,0.87607878,1.5539248,0.74331146,1.56255627,0.88036627,1.93363297,0,0,0,0,0,0,1,54:10.0,0,0,,,,,,,,,,,,,,,,,,
2265,0,0,0,0,0,0,1.35292363,0.5414077,1.54522645,0.86247158,0.86659515,1.50666213,0.68824065,1.58668375,0.82250547,1.93082857,0,0,0,0,0,0,1,54:10.0,0,0,,,,,,,,,,,,,,,,,,
2266,0,0,0,0,0,0,1.29551458,0.50215739,1.49989831,0.8546629,0.84588999,1.47040987,0.66694176,1.52947557,0.76987827,1.80135679,0,0,0,0,0,0,1,54:10.0,0,0,,,,,,,,,,,,,,,,,,
2267,0,0,0,0,0,0,1.28437102,0.42511508,1.45907724,0.7995922,0.82398307,1.4266758,0.66658431,1.48998404,0.76986152,1.79790652,0,0,0,0,0,0,1,54:10.0,0,0,,,,,,,,,,,,,,,,,,
2268,0,0,0,0,0,0,1.35780358,0.49077228,1.55817807,0.8769812,0.87596804,1.54385757,0.74018246,1.57022691,0.80303532,1.82996011,0,0,0,0,0,0,1,54:10.0,0,0,,,,,,,,,,,,,,,,,,
2269,0,0,0,0,0,0,1.32606232,0.48266917,1.48561394,0.83155954,0.84018457,1.47049272,0.65554291,1.56635582,0.73804951,1.81206608,0,0,0,0,0,0,1,54:11.0,0,0,,,,,,,,,,,,,,,,,,
2270,0,0,0,0,0,0,1.2537291,0.4465175,1.37594736,0.73551667,0.78763062,1.33498132,0.53080702,1.54255545,0.62182838,1.75664473,0,0,0,0,0,0,1,54:11.0,0,0,,,,,,,,,,,,,,,,,,
2271,0,0,0,0,0,0,1.31234968,0.50446123,1.4709475,0.80847764,0.83931667,1.44639683,0.64079624,1.56046355,0.73488426,1.82135141,0,0,0,0,0,0,1,54:11.0,0,0,,,,,,,,,,,,,,,,,,
2272,0,0,0,0,0,0,1.26496887,0.49664184,1.40574467,0.77662098,0.81693965,1.37997544,0.58152574,1.50409722,0.67435098,1.7509408,0,0,0,0,0,0,1,54:11.0,0,0,,,,,,,,,,,,,,,,,,
2273,0,0,0,0,0,0,1.19252479,0.45197207,1.31363213,0.7326231,0.78168344,1.29777527,0.50417459,1.45027554,0.59782737,1.66867661,0,0,0,0,0,0,1,54:11.0,0,0,,,,,,,,,,,,,,,,,,
2274,0,0,0,0,0,0,1.20737565,0.45179275,1.39485288,0.7839976,0.82443064,1.43111801,0.63027048,1.47539556,0.69178665,1.70130134,0,0,0,0,0,0,1,54:12.0,0,0,,,,,,,,,,,,,,,,,,
2275,0,0,0,0,0,0,1.16462839,0.41917309,1.36336839,0.79224771,0.82450849,1.41592002,0.58667642,1.39580977,0.64861459,1.61994803,0,0,0,0,0,0,1,54:12.0,0,0,,,,,,,,,,,,,,,,,,
2276,0,0,0,0,0,0,1.11998117,0.37595758,1.31319976,0.77560222,0.80518425,1.36438,0.55340785,1.34172332,0.59874046,1.57452214,0,0,0,0,0,0,1,54:12.0,0,0,,,,,,,,,,,,,,,,,,
2277,0,0,0,0,0,0,1.10006213,0.33967125,1.34140897,0.76859593,0.81263149,1.40593481,0.61373782,1.38435638,0.65865302,1.6291734,0,0,0,0,0,0,1,54:12.0,0,0,,,,,,,,,,,,,,,,,,
2278,0,0,0,0,0,0,1.16734445,0.38880011,1.39661026,0.80968416,0.84210324,1.43657768,0.60636801,1.40823197,0.64372456,1.65634668,0,0,0,0,0,0,1,54:12.0,0,0,,,,,,,,,,,,,,,,,,
2279,0,0,0,0,0,0,1.16808987,0.3856765,1.37745464,0.78010446,0.81257856,1.37207913,0.56750482,1.43946576,0.5874424,1.73872566,0,0,0,0,0,0,1,54:13.0,0,0,,,,,,,,,,,,,,,,,,
2280,0,0,0,0,0,0,1.13331795,0.35303709,1.31587815,0.72015202,0.76780403,1.29957533,0.52505255,1.43312109,0.57924449,1.78390229,0,0,0,0,0,0,1,54:13.0,0,0,,,,,,,,,,,,,,,,,,
2281,0,0,0,0,0,0,1.21390581,0.43031478,1.41397429,0.7795518,0.81453508,1.3973937,0.57628512,1.47428262,0.60015148,1.8115617,0,0,0,0,0,0,1,54:13.0,0,0,,,,,,,,,,,,,,,,,,
2282,0,0,0,0,0,0,1.21300757,0.43205988,1.36776304,0.75058836,0.79130036,1.33028769,0.52296323,1.46822679,0.54255116,1.76432002,0,0,0,0,0,0,1,54:13.0,0,0,,,,,,,,,,,,,,,,,,
2283,0,0,0,0,0,0,1.17066014,0.39715883,1.29274535,0.69047338,0.74529076,1.23017001,0.43207395,1.46579504,0.45540571,1.73713553,0,0,0,0,0,0,1,54:13.0,0,0,,,,,,,,,,,,,,,,,,
2284,0,0,0,0,0,0,1.23193908,0.44875476,1.4007957,0.75556278,0.8063435,1.36002493,0.57189697,1.50409985,0.56231409,1.7788384,0,0,0,0,0,0,1,54:14.0,0,0,,,,,,,,,,,,,,,,,,
2285,0,0,0,0,0,0,1.21205962,0.45060986,1.38400424,0.74633783,0.78808808,1.31839788,0.52034581,1.46889985,0.51771671,1.76436639,0,0,0,0,0,0,1,54:14.0,0,0,,,,,,,,,,,,,,,,,,
2286,0,0,0,0,0,0,1.18920135,0.40734005,1.33588624,0.70316678,0.74803388,1.23248231,0.4609012,1.44191504,0.44485813,1.74053764,0,0,0,0,0,0,1,54:14.0,0,0,,,,,,,,,,,,,,,,,,
2287,0,0,0,0,0,0,1.28978717,0.49480087,1.52839792,0.8227815,0.83164459,1.42683446,0.63457251,1.49474299,0.62137592,1.93591976,0,0,0,0,0,0,1,54:14.0,0,0,,,,,,,,,,,,,,,,,,
2288,0,0,0,0,0,0,1.27474058,0.51382536,1.54556632,0.83521318,0.86612958,1.45686686,0.65455753,1.48646879,0.67470753,1.92781818,0,0,0,0,0,0,1,54:14.0,0,0,,,,,,,,,,,,,,,,,,
2289,0,0,0,0,0,0,1.32006347,0.50945884,1.55922592,0.82979375,0.85920757,1.43064559,0.62899476,1.47675943,0.67206717,1.89100361,0,0,0,0,0,0,1,54:15.0,0,0,,,,,,,,,,,,,,,,,,
2290,0,0,0,0,0,0,1.42717242,0.56935817,1.68471396,0.88469821,0.907996,1.4942342,0.72640723,1.62674463,0.76897502,2.1368649,0,0,0,0,0,0,1,54:15.0,0,0,,,,,,,,,,,,,,,,,,
2291,0,0,0,0,0,0,1.50857258,0.63635331,1.74319828,0.9510141,0.93696076,1.52024162,0.75495702,1.64771354,0.80145156,2.22620773,0,0,0,0,0,0,1,54:15.0,0,0,,,,,,,,,,,,,,,,,,
2292,0,0,0,0,0,0,1.5018158,0.65509069,1.70805454,0.97267532,0.9326846,1.47492754,0.72311753,1.67131686,0.72841609,2.20735908,0,0,0,0,0,0,1,54:15.0,0,0,,,,,,,,,,,,,,,,,,
2293,0,0,0,0,0,0,1.50026739,0.62294877,1.68580663,0.93978256,0.9281196,1.48942173,0.73924065,1.67979681,0.80610901,2.20601654,0,0,0,0,0,0,1,54:15.0,0,0,,,,,,,,,,,,,,,,,,
2294,0,0,0,0,0,0,1.68615592,0.75829762,1.84379911,1.02619147,1.00307214,1.60372436,0.82351381,1.78297913,0.86941874,2.31272697,0,0,0,0,0,0,1,54:16.0,0,0,,,,,,,,,,,,,,,,,,
2295,0,0,0,0,0,0,1.70182705,0.77828372,1.8005631,0.99366903,1.00253308,1.56138015,0.77982736,1.77377999,0.8521989,2.25617146,0,0,0,0,0,0,1,54:16.0,0,0,,,,,,,,,,,,,,,,,,
2296,0,0,0,0,0,0,1.64040077,0.72650582,1.67924333,0.89983195,0.94134384,1.41935718,0.6648007,1.75096631,0.74256152,2.190171,0,0,0,0,0,0,1,54:16.0,0,0,,,,,,,,,,,,,,,,,,
2297,0,0,0,0,0,0,1.71765363,0.77352774,1.79224968,0.99507177,1.00514483,1.57762766,0.84153223,1.78170574,0.89833361,2.2937901,0,0,0,0,0,0,1,54:16.0,0,0,,,,,,,,,,,,,,,,,,
2298,0,0,0,0,0,0,1.68591404,0.75910664,1.73827577,0.97660774,0.9853375,1.53943694,0.79221976,1.79360104,0.8518495,2.2385571,0,0,0,0,0,0,1,54:16.0,0,0,,,,,,,,,,,,,,,,,,
2299,0,0,0,0,0,0,1.59979212,0.6958133,1.63335156,0.92705208,0.94418347,1.45459294,0.70589167,1.69611394,0.76650578,2.12359381,0,0,0,0,0,0,1,54:17.0,0,0,,,,,,,,,,,,,,,,,,
2300,0,0,0,0,0,0,1.6451149,0.71962416,1.7319386,0.99564648,1.01764858,1.60302079,0.86455733,1.79134679,0.93889999,2.19626141,0,0,0,0,0,0,1,54:17.0,0,0,,,,,,,,,,,,,,,,,,
2301,0,0,0,0,0,0,1.60351813,0.68787026,1.69373786,0.98643017,1.01664186,1.56849444,0.82889307,1.82090151,0.91205537,2.12908554,0,0,0,0,0,0,1,54:17.0,0,0,,,,,,,,,,,,,,,,,,
2302,0,0,0,0,0,0,1.52569866,0.63598722,1.61432791,0.9648307,0.99510992,1.50617814,0.8010059,1.78273761,0.84888321,2.04382563,0,0,0,0,0,0,1,54:17.0,0,0,,,,,,,,,,,,,,,,,,
2303,0,0,0,0,0,0,1.59065187,0.60788465,1.73133171,1.02174711,1.07139111,1.6480639,0.93582374,1.86582458,0.9636206,2.09473681,0,0,0,0,0,0,1,54:17.0,0,0,,,,,,,,,,,,,,,,,,
2304,0,0,0,0,0,0,1.60269427,0.65805674,1.73875546,1.02479172,1.0523988,1.61715674,0.9096784,1.85143888,0.94556975,2.15899944,0,0,0,0,0,0,1,54:18.0,0,0,,,,,,,,,,,,,,,,,,
2305,0,0,0,0,0,0,1.58380306,0.61760968,1.66451776,0.97193307,0.99784666,1.519382,0.84328383,1.85089135,0.87183887,2.14252949,0,0,0,0,0,0,1,54:18.0,0,0,,,,,,,,,,,,,,,,,,
2306,0,0,0,0,0,0,1.62750602,0.65284711,1.74834061,1.00567424,1.01206207,1.61320698,0.93839705,1.89383483,0.96671832,2.3369031,0,0,0,0,0,0,1,54:18.0,0,0,,,,,,,,,,,,,,,,,,
2307,0,0,0,0,0,0,1.63463414,0.69997692,1.69107187,0.98847532,1.01416719,1.57567024,0.85192025,1.8981477,0.88741571,2.31077433,0,0,0,0,0,0,1,54:18.0,0,0,,,,,,,,,,,,,,,,,,
2308,0,0,0,0,0,0,1.60184264,0.67695904,1.61690402,0.92267346,0.96531379,1.48142493,0.76772195,1.80114472,0.80688757,2.28902626,0,0,0,0,0,0,1,54:18.0,0,0,,,,,,,,,,,,,,,,,,
2309,0,0,0,0,0,0,1.60104942,0.65790027,1.66065764,0.94609082,0.98119199,1.55634177,0.8956815,1.81626761,0.9271093,2.29812551,0,0,0,0,0,0,1,54:19.0,0,0,,,,,,,,,,,,,,,,,,
2310,0,0,0,0,0,0,1.63996792,0.68826765,1.66484034,0.99371636,0.99696726,1.55578244,0.88635164,1.77986193,0.91934699,2.22552514,0,0,0,0,0,0,1,54:19.0,0,0,,,,,,,,,,,,,,,,,,
2311,0,0,0,0,0,0,1.60347044,0.66352236,1.61401629,0.96317506,0.96219337,1.50004923,0.83136761,1.77215493,0.86634475,2.18308091,0,0,0,0,0,0,1,54:19.0,0,0,,,,,,,,,,,,,,,,,,
2312,0,0,0,0,0,0,1.57252204,0.63090765,1.63124144,0.95225435,0.9731493,1.54457664,0.88087052,1.78154624,0.92600709,2.20837593,0,0,0,0,0,0,1,54:19.0,0,0,,,,,,,,,,,,,,,,,,
2313,0,0,0,0,0,0,1.6207701,0.68764549,1.66529489,1.0151732,1.01047635,1.57929265,0.89586091,1.82043469,0.92796969,2.20432758,0,0,0,0,0,0,1,54:19.0,0,0,,,,,,,,,,,,,,,,,,
2314,0,0,0,0,0,0,1.57905138,0.65769452,1.61604977,0.97647852,0.98238379,1.52135336,0.83640593,1.80388129,0.87999135,2.15422249,0,0,0,0,0,0,1,54:20.0,0,0,,,,,,,,,,,,,,,,,,
2315,0,0,0,0,0,0,1.53769732,0.61700219,1.59646809,0.95497543,0.97354907,1.51616681,0.86923271,1.80325949,0.92802733,2.17717195,0,0,0,0,0,0,1,54:20.0,0,0,,,,,,,,,,,,,,,,,,
2316,0,0,0,0,0,0,1.60571408,0.68705165,1.68573356,1.04815423,1.03694177,1.61530519,0.92041194,1.86153746,0.96775007,2.177104,0,0,0,0,0,0,1,54:20.0,0,0,,,,,,,,,,,,,,,,,,
2317,0,0,0,0,0,0,1.56977177,0.66364086,1.64776111,1.01966774,1.01074755,1.56190586,0.88438815,1.87620115,0.93332136,2.12061286,0,0,0,0,0,0,1,54:20.0,0,0,,,,,,,,,,,,,,,,,,
2318,0,0,0,0,0,0,1.50504327,0.61828393,1.57639444,0.95519382,0.95068705,1.48386538,0.80340743,1.7766211,0.90025562,2.11009097,0,0,0,0,0,0,1,54:20.0,0,0,,,,,,,,,,,,,,,,,,
2319,0,0,0,0,0,0,1.58342481,0.69142652,1.70721638,1.02807891,1.02784097,1.63192558,0.8927179,1.87207842,0.96732831,2.12387466,0,0,0,0,0,0,1,54:21.0,0,0,,,,,,,,,,,,,,,,,,
2320,0,0,0,0,0,0,1.5396986,0.67691171,1.62771392,0.97809619,1.00329769,1.54275215,0.83094835,1.8563813,0.90909672,2.08366275,0,0,0,0,0,0,1,54:21.0,0,0,,,,,,,,,,,,,,,,,,
2321,0,0,0,0,0,0,1.47211885,0.61677581,1.53399003,0.91566241,0.95016927,1.45185733,0.75149477,1.83991551,0.81993538,2.09049845,0,0,0,0,0,0,1,54:21.0,0,0,,,,,,,,,,,,,,,,,,
2322,0,0,0,0,0,0,1.51316893,0.6859023,1.64030921,1.0057261,1.01859438,1.61477304,0.89066488,1.80968714,0.96704471,2.09377718,0,0,0,0,0,0,1,54:21.0,0,0,,,,,,,,,,,,,,,,,,
2323,0,0,0,0,0,0,1.45916355,0.65468878,1.60089481,1.01340282,1.05314767,1.59979379,0.89466625,1.80486488,0.9311707,1.90775096,0,0,0,0,0,0,1,54:21.0,0,0,,,,,,,,,,,,,,,,,,
2324,0,0,0,0,0,0,1.41315985,0.55861479,1.57132137,0.97946286,1.0602535,1.55873001,0.86352009,1.84723401,0.85492802,2.0169909,0,0,0,0,0,0,1,54:22.0,0,0,,,,,,,,,,,,,,,,,,
2325,0,0,0,0,0,0,1.51055789,0.64819074,1.69757462,1.01970112,1.0694356,1.65402675,0.93958449,1.84690046,0.95857584,2.07436657,0,0,0,0,0,0,1,54:22.0,0,0,,,,,,,,,,,,,,,,,,
2326,0,0,0,0,0,0,1.53103876,0.64293289,1.68313479,1.00982356,1.01778996,1.58790815,0.8869046,1.82385826,0.92323637,2.14011097,0,0,0,0,0,0,1,54:22.0,0,0,,,,,,,,,,,,,,,,,,
2327,0,0,0,0,0,0,1.52252603,0.66426551,1.6184355,0.93870592,0.95727473,1.50047946,0.76527315,1.79381168,0.83576363,2.2490809,0,0,0,0,0,0,1,54:22.0,0,0,,,,,,,,,,,,,,,,,,
2328,0,0,0,0,0,0,1.51034594,0.6575259,1.65161264,0.9293443,0.96109837,1.51795793,0.84476483,1.78686428,0.92760068,2.28285122,0,0,0,0,0,0,1,54:22.0,0,0,,,,,,,,,,,,,,,,,,
2329,0,0,0,0,0,0,1.56713951,0.68002939,1.69662356,0.98529494,0.98820698,1.56895709,0.86791158,1.76308751,0.94722676,2.23325729,0,0,0,0,0,0,1,54:23.0,0,0,,,,,,,,,,,,,,,,,,
2330,0,0,0,0,0,0,1.52364361,0.6424613,1.64256561,0.94849783,0.96178061,1.52122271,0.81668907,1.7195214,0.8988567,2.15776587,0,0,0,0,0,0,1,54:23.0,0,0,,,,,,,,,,,,,,,,,,
2331,0,0,0,0,0,0,1.44919109,0.58035451,1.55036771,0.87597591,0.91590166,1.42684817,0.75268799,1.68692803,0.85250568,2.16523409,0,0,0,0,0,0,1,54:23.0,0,0,,,,,,,,,,,,,,,,,,
2332,0,0,0,0,0,0,1.52786291,0.63192952,1.67225516,0.95348299,0.97137398,1.56208622,0.86236674,1.72365737,0.92493129,2.17292213,0,0,0,0,0,0,1,54:23.0,0,0,,,,,,,,,,,,,,,,,,
2333,0,0,0,0,0,0,1.50163138,0.62343782,1.62651598,0.91510177,0.93004853,1.49957931,0.78394735,1.7014643,0.8529824,2.17476273,0,0,0,0,0,0,1,54:23.0,0,0,,,,,,,,,,,,,,,,,,
2334,0,0,0,0,0,0,1.41334438,0.599859,1.49354243,0.81511992,0.8880471,1.38589776,0.63921827,1.63572526,0.7424708,2.1020596,0,0,0,0,0,0,1,54:24.0,0,0,,,,,,,,,,,,,,,,,,
2335,0,0,0,0,0,0,1.48699069,0.64393419,1.62267888,0.89471972,0.92880827,1.50930762,0.79928213,1.68613458,0.88112837,2.14564919,0,0,0,0,0,0,1,54:24.0,0,0,,,,,,,,,,,,,,,,,,
2336,0,0,0,0,0,0,1.48035836,0.62748343,1.59869874,0.88483942,0.91486496,1.48256767,0.77591246,1.69443858,0.85866445,2.13060927,0,0,0,0,0,0,1,54:24.0,0,0,,,,,,,,,,,,,,,,,,
2337,0,0,0,0,0,0,1.42142212,0.58652073,1.51498544,0.81943589,0.86148155,1.40142572,0.66687602,1.6661514,0.77216369,2.09320402,0,0,0,0,0,0,1,54:24.0,0,0,,,,,,,,,,,,,,,,,,
2338,0,0,0,0,0,0,1.49031675,0.61955386,1.61461103,0.86565495,0.90888172,1.50842524,0.76937068,1.69284964,0.87385482,2.13621163,0,0,0,0,0,0,1,54:24.0,0,0,,,,,,,,,,,,,,,,,,
2339,0,0,0,0,0,0,1.46573162,0.64047813,1.57106078,0.8553561,0.88520747,1.45284843,0.73277265,1.67882872,0.82767469,2.13782597,0,0,0,0,0,0,1,54:25.0,0,0,,,,,,,,,,,,,,,,,,
2340,0,0,0,0,0,0,1.43492687,0.60056001,1.5039506,0.81316555,0.8489309,1.38435328,0.65705276,1.59611726,0.76162845,2.03406119,0,0,0,0,0,0,1,54:25.0,0,0,,,,,,,,,,,,,,,,,,
2341,0,0,0,0,0,0,1.4281534,0.60350776,1.55001402,0.8196972,0.88402885,1.48004377,0.74075478,1.6762718,0.85487241,2.04639149,0,0,0,0,0,0,1,54:25.0,0,0,,,,,,,,,,,,,,,,,,
2342,0,0,0,0,0,0,1.44216311,0.61186051,1.54534447,0.85201788,0.89633125,1.46832883,0.71811098,1.67201781,0.81845975,2.04769087,0,0,0,0,0,0,1,54:25.0,0,0,,,,,,,,,,,,,,,,,,
2343,0,0,0,0,0,0,1.39670062,0.59516662,1.48039818,0.78767276,0.85857391,1.38096082,0.61229384,1.63810074,0.72939235,2.00623155,0,0,0,0,0,0,1,54:25.0,0,0,,,,,,,,,,,,,,,,,,
2344,0,0,0,0,0,0,1.36080599,0.58305556,1.50619948,0.77436322,0.89587837,1.46986592,0.70635277,1.67845786,0.83978701,2.08847404,0,0,0,0,0,0,1,54:26.0,0,0,,,,,,,,,,,,,,,,,,
2345,0,0,0,0,0,0,1.48950958,0.71043265,1.6644311,0.88257068,0.9744767,1.60588396,0.74925113,1.82750654,0.87026864,2.26784515,0,0,0,0,0,0,1,54:26.0,0,0,,,,,,,,,,,,,,,,,,
2346,0,0,0,0,0,0,1.50304329,0.69557136,1.67708659,0.88642484,0.98174202,1.5841378,0.73800671,1.77390838,0.85923678,2.26843834,0,0,0,0,0,0,1,54:26.0,0,0,,,,,,,,,,,,,,,,,,
